Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jake Rogers","DET",92.765,340.016,306.106,63.6723,38.3904,13.2946,0.966579,11.0208,34.0714,37.6072,26.3233,0.287657,103.663,3.89531,2.4518,1.23949,4.61083,1.65346,0.645316,0.208007,0.0774178,0.304877,0.253931,0.277147,0.365763,0.281838,0.642911,0.157756,3.29847,0.271576,,-0.469886,32.0184,-7.756,83.232,-0.469886,0,-6.9934841096401215,7.157793045043945,1.18758,497.3599853515625,,,,,,,290.2,3.120430107,290.2,3.120430107,,,,,,,,,,,,,,,,,,,"Jake Rogers","19452",668670
"Lourdes Gurriel Jr.","ARI",132.909,560.164,517.249,140.33,95.5539,26.7132,2.38769,15.6749,66.4985,71.9686,32.2268,0.248354,98.6434,5.28229,4.9175,0.48861,11.0988,5.84279,2.12551,0.2713,0.0575309,0.176097,0.3267,0.317753,0.42309,0.320911,0.740843,0.15179,4.27144,0.30564,,-0.740514,70.3654,4.83854,104.027,-0.740514,-0.54,1.9569169282913208,-9.154472410678864,1.1832,221.72999572753906,,,,,,,623.9,4.690977443,623.9,4.690977443,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Ryan O'Hearn","BAL",102.861,398.304,359.455,93.7836,59.8082,19.1138,1.78384,13.0778,48.1299,48.6915,31.8139,1.40586,70.7721,2.88195,3.45674,0.696871,7.48112,3.42851,0.891842,0.260905,0.0798734,0.177684,0.449526,0.323132,0.433152,0.326556,0.756284,0.172247,4.11966,0.289205,,-0.41027,51.843,5.25014,116.121,-0.41027,-0.08,6.936850130558014,-9.002063825726509,1.158,349.30999755859375,,,,,,,464,4.504854368,464,4.504854368,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Alex Verdugo",,99.207,437.574,396.299,102.522,69.3222,21.2702,1.39255,10.537,48.3169,49.4217,34.0133,1.31493,66.3183,2.70334,3.87762,0.680345,10.0151,2.64574,0.871373,0.258698,0.0777315,0.151559,0.512879,0.318701,0.399163,0.312447,0.717864,0.140465,3.46094,0.284499,,-0.650289,51.9854,0.798856,101.616,-0.650289,1.03,0.1772308349609375,-3.5629165172576904,1.15604,512.219970703125,,,,,,,464.7,4.693939393,464.7,4.693939393,,,,,,,,,,,,,,,,,,,"Alex Verdugo","17027",657077
"Jesús Sánchez","MIA",134.246,535.428,480.016,118.797,74.5161,23.4588,1.8496,18.9728,63.1466,65.2423,46.2148,2.76635,137.089,4.74016,3.47805,0.979251,9.93947,8.89199,2.23588,0.247486,0.0863138,0.256037,0.337115,0.317621,0.422639,0.320327,0.740261,0.175153,4.4291,0.304871,,-0.0955867,67.0067,4.37336,102.647,-0.0955867,-2.71,1.599086470901966,-8.279368877410889,1.15155,234.44000244140625,,,,,,,607.6,4.534328358,607.6,4.534328358,,,,,,,,,,,,,,,,,,,"Jesus Sanchez","19913",660821
"Miguel Vargas","CHW",103.663,400.824,356.252,84.2412,51.7051,18.7048,1.49011,12.3412,46.5,43.9223,36.7207,0.120071,85.3752,4.01314,3.21854,0.619905,5.29692,7.58069,2.08416,0.236465,0.0916131,0.212999,0.43011,0.312278,0.401261,0.312009,0.713539,0.164795,4.61294,0.274686,,-0.0565818,47.4779,0.59029,102.753,-0.0565818,-0.66,1.2059312723577023,-3.6566917300224304,1.12685,410.20001220703125,,,,,,,420.6,4.044230769,420.6,4.044230769,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Chas McCormick","HOU",108.689,412.38,369.796,86.1731,58.0294,14.572,1.40373,12.168,50.0074,41.9508,32.9605,0.323743,110.16,5.71196,2.95265,0.958526,6.0216,12.2323,3.5404,0.233029,0.0799275,0.267132,0.299206,0.303449,0.37874,0.299737,0.682189,0.145711,5.2951,0.295523,,0.251908,44.7736,-3.46586,96.1769,0.251908,3.2,-1.552039086818695,-1.3077423572540283,1.1244,404.510009765625,,,,,,,402.2,3.689908256,402.2,3.689908256,,,,,,,,,,,,,,,,,,,"Chas McCormick","19599",676801
"Jose Siri","NYM",102.925,393.557,360.068,75.9992,43.9115,14.594,2.00054,15.4932,50.0381,43.4838,26.0464,0.289682,142.604,4.04087,2.29421,1.10777,4.31631,14.9005,3.53451,0.211069,0.066182,0.362347,0.182648,0.270319,0.391798,0.287179,0.662117,0.180729,6.61566,0.296214,,0.96686,38.7522,-7.28531,86.4717,0.96686,1.54,-5.399807572364807,3.128348708152771,1.11895,453.1099853515625,,,,,,,368.8,3.580582524,368.8,3.580582524,,,,,,,,,,,,,,,,,,,"Jose Siri","17452",642350
"Ramón Urías","BAL",79.2,296.751,268.712,64.4364,43.8563,11.6004,0.803675,8.17596,32.4592,32.1109,20.9272,0.0175231,65.8482,4.49627,1.69676,0.918542,6.59051,1.34797,0.522151,0.239797,0.0705212,0.221897,0.31781,0.303753,0.380229,0.300538,0.683982,0.140432,3.35335,0.286481,,-0.488527,32.4108,-2.3026,97.8198,-0.488527,0.87,-1.2287985384464264,1.869999885559082,1.08788,681.6199951171875,,,,,,,279.2,3.534177215,279.2,3.534177215,,,,,,,,,,,,,,,,,,,"Ramon Urias","18795",602104
"Austin Hedges","CLE",59.366,190.631,169.803,31.018,22.3698,5.01511,0.150166,3.48287,15.0018,13.5691,11.1461,0.276674,55.8215,2.40998,1.31399,4.40829,3.15017,2.06104,0.892084,0.18267,0.0584697,0.292825,0.199674,0.241367,0.275507,0.231123,0.516874,0.0928371,3.45738,0.24626,,-0.23045,10.1699,-12.1297,47.6105,-0.23045,11.16,-11.657750204205513,15.740709781646729,1.07799,750.72998046875,,,,,,,86.3,1.462711864,86.3,1.462711864,,,,,,,,,,,,,,,,,,,"Austin Hedges","12976",595978
"Alek Thomas","ARI",84.915,311.287,284.964,71.6423,48.0525,15.3846,2.01931,6.18589,36.4011,33.581,20.9614,0.910315,62.3834,2.43757,1.80554,1.11885,6.92342,6.54515,1.66191,0.251409,0.067338,0.200405,0.33601,0.306419,0.384692,0.301141,0.691111,0.133283,5.46349,0.299984,,0.0792072,34.1493,-2.26446,90.7203,0.0792072,2.1,-3.375080280005932,3.4104164838790894,1.07424,504.3500061035156,,,,,,,306.2,3.602352941,306.2,3.602352941,,,,,,,,,,,,,,,,,,,"Alek Thomas","23792",677950
"Ernie Clement","TOR",89.257,331.415,311.424,79.7852,55.9432,15.5337,1.29288,7.01541,36.1973,34.1809,12.3895,0.113188,34.2268,2.46308,2.68601,2.45259,5.44197,7.28576,2.08137,0.256195,0.0373837,0.103275,0.361983,0.287686,0.381958,0.290347,0.669644,0.125763,4.96784,0.266685,,0.0563272,33.4781,-5.29017,89.3744,0.0563272,1.44,-3.972990222275257,3.1235169172286987,1.05327,388.4700012207031,,,,,,,304.6,3.42247191,304.6,3.42247191,,,,,,,,,,,,,,,,,,,"Ernie Clement","20352",676391
"Michael Busch","CHC",134.344,550.584,485.258,111.213,67.0422,23.2779,2.10509,18.7877,62.5053,68.9942,54.2545,1.32871,154.449,6.93993,3.65959,0.471841,8.97143,2.70561,0.81499,0.229183,0.0985399,0.280518,0.351279,0.313404,0.40198,0.312761,0.715384,0.172797,3.59086,0.29278,,-0.790566,65.5504,1.14411,102.722,-0.790566,0.65,1.0013235807418823,-9.243672013282776,1.04235,257.9599914550781,,,,,,,579.2,4.322388059,579.2,4.322388059,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Luke Raley","SEA",118.335,454.414,401.701,88.7894,53.0145,16.4404,1.55305,17.7814,53.6228,53.5937,33.0761,1.15908,140.57,15.1966,2.73038,1.71004,7.35567,11.2281,2.27795,0.221034,0.0727885,0.309343,0.235301,0.302763,0.402489,0.308321,0.705252,0.181455,5.5308,0.288556,,0.53279,52.4769,-0.679558,107.049,0.53279,-0.47,4.1981048583984375,-9.28319427371025,1.03929,300.17999267578125,,,,,,,482.7,4.090677966,482.7,4.090677966,,,,,,,,,,,,,,,,,,,"Luke Raley","19354",670042
"Luis Arraez","SDP",146.874,642.63,593.686,177.542,142.89,30.3012,3.36777,0.982587,68.3542,60.7467,37.0227,4.59405,30.1498,5.16218,5.22903,1.53023,15.1991,7.30915,2.89442,0.29905,0.0576112,0.0469162,1.22796,0.342734,0.3664,0.310182,0.709134,0.0673496,4.16925,0.310963,,-1.13486,75.1753,0.00165762,102.117,-1.13486,1.4,0.49220144748687744,-11.90380346775055,1.0316,194.02000427246094,,,,,,,647.2,4.402721088,647.2,4.402721088,,,,,,,,,,,,,,,,,,,"Luis Arraez","18568",650333
"Kristian Campbell","BOS",69.808,289.025,258.953,66.9082,45.7093,12.9913,1.09961,7.10797,35.3642,30.7459,23.9808,0.812909,66.6341,3.8257,1.71854,0.546628,5.68531,6.38359,1.28578,0.258379,0.0829712,0.230548,0.359887,0.328325,0.399387,0.318554,0.727712,0.141008,5.21286,0.319907,,0.182166,35.7578,1.94825,102.073,0.182166,0,0.8675863891839981,-0.5386419892311096,1.02903,999,,,,,,,318,4.542857142,318,4.542857142,,,,,,,,,,,,,,,,,,,"Kristian Campbell","sa3023011",692225
"Kyle Isbel","KCR",121.746,450.683,409.844,94.7578,62.7121,19.135,3.15975,9.75106,52.6064,41.5023,29.7821,0.673848,96.7041,4.64973,2.50419,3.90285,7.74819,13.9378,3.66383,0.231205,0.0660822,0.214572,0.307972,0.289157,0.364689,0.286289,0.653846,0.133484,6.0578,0.277897,,0.542295,44.0543,-8.66577,80.7036,0.542295,2.42,-9.408379852771759,4.29879629611969,1.02391,518.27001953125,,,,,,,408.6,3.349180327,408.6,3.349180327,,,,,,,,,,,,,,,,,,,"Kyle Isbel","21614",664728
"LaMonte Wade Jr.","SFG",108.395,434.674,366.88,84.9414,56.2594,15.8605,0.606177,12.2153,49.1271,44.1656,56.3768,2.62444,89.1781,5.59619,3.11547,2.70536,8.04553,1.93553,0.778741,0.231524,0.129699,0.205161,0.632183,0.340104,0.377944,0.318099,0.718049,0.146421,2.60517,0.270758,,-0.840716,53.618,2.77071,105.736,-0.840716,1.19,2.1406851410865784,-6.934845447540283,0.999823,436.3599853515625,,,,,,,460.9,4.267592592,460.9,4.267592592,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Edouard Julien","MIN",81.006,315.769,271.378,62.3577,41.9109,11.6277,1.03943,7.77966,36.9702,29.7584,39.5268,1.26172,99.2719,2.79352,1.60663,0.463965,5.555,3.98153,1.43834,0.229782,0.125176,0.314382,0.398167,0.33199,0.36629,0.310527,0.69828,0.136509,4.28891,0.328916,,-0.441062,37.0266,0.0885017,102.898,-0.441062,-0.21,0.6059452891349792,-1.4600924998521805,0.998921,581.1599731445312,,,,,,,325.7,4.020987654,325.7,4.020987654,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Jordan Walker","STL",127.131,512.367,467.286,115.834,74.9581,24.535,1.97213,14.3688,58.856,58.0335,35.5852,0.867079,122.523,5.8931,3.14048,0.461864,9.77175,7.57883,2.26761,0.247887,0.0694526,0.239131,0.290438,0.307308,0.401081,0.30844,0.708389,0.153194,4.67387,0.304211,,-0.314752,59.2186,-0.717098,98.7357,-0.314752,-0.42,-1.0893514156341553,-6.305694013834,0.998416,277.6000061035156,,,,,,,533.7,4.202362204,533.7,4.202362204,,,,,,,,,,,,,,,,,,,"Jordan Walker","27475",691023
"Luis Campusano","SDP",81.97,301.523,278.687,66.8366,47.2839,11.7402,0.232884,7.57963,29.4412,33.1262,17.3145,0.203673,50.5865,2.93219,2.20013,0.389568,6.72236,0.0175161,0.0128521,0.239827,0.0574234,0.16777,0.342275,0.289185,0.365218,0.286535,0.654403,0.125391,1.63605,0.266059,,-0.533074,29.5336,-5.73795,86.2013,-0.533074,0,-5.508378028869629,5.110475540161133,0.995919,398.07000732421875,,,,,,,266.2,3.246341463,266.2,3.246341463,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"MJ Melendez","KCR",119.536,473.475,419.379,95.6015,53.5157,22.8685,2.7095,16.5078,57.041,57.9473,47.2298,1.54204,122.199,2.89968,3.60583,0.360906,6.21364,6.14905,1.89465,0.22796,0.0997515,0.258089,0.386501,0.308025,0.413499,0.312971,0.721524,0.185539,4.7781,0.278227,,-0.343376,56.4501,1.06395,99.4722,-0.343376,0.17,-0.6293131411075592,-5.574895933270454,0.989331,385.25,,,,,,,518,4.316666666,518,4.316666666,,,,,,,,,,,,,,,,,,,"MJ Melendez","22197",669004
"Endy Rodríguez","PIT",94.201,373.69,339.885,84.3545,54.036,20.0707,1.52256,8.7252,39.3758,42.416,27.2972,0.450229,74.5234,3.26676,2.8842,0.356736,5.97017,1.85226,0.570172,0.248185,0.0730478,0.199426,0.366291,0.307817,0.393209,0.305671,0.701027,0.145024,3.59557,0.291419,,-0.524617,42.3577,-1.35586,92.8174,-0.524617,0,-3.7342575788497925,0.6857165098190308,0.970368,416.3999938964844,,,,,,,375.4,3.993617021,375.4,3.993617021,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"José Caballero","TBR",81.948,308.333,278.181,60.9946,40.3715,12.1783,1.26957,7.17518,39.4193,25.2685,19.9485,0.0182071,78.0174,7.10326,1.91665,1.18362,3.45811,21.6119,5.9627,0.219262,0.0646979,0.25303,0.255693,0.286656,0.349548,0.28147,0.636205,0.130286,7.23547,0.276132,,1.37546,28.9436,-7.12461,85.8325,1.37546,0.78,-3.622798204421997,2.6615220308303833,0.962256,322.5799865722656,,,,,,,275.9,3.364634146,275.9,3.364634146,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"Nathaniel Lowe","WSN",140.593,591.469,515.892,129.155,93.2012,22.0866,1.61867,12.2485,62.5194,60.6743,67.0135,2.03779,128.357,4.13331,3.91524,0.514791,14.14,1.76668,0.627596,0.250352,0.1133,0.217014,0.522086,0.338946,0.370667,0.31467,0.709613,0.120314,2.81114,0.308296,,-1.18186,71.327,2.13807,101.825,-1.18186,0.34,0.1089547872543335,-10.508225589990616,0.960198,260.8500061035156,,,,,,,608.4,4.314893617,608.4,4.314893617,,,,,,,,,,,,,,,,,,,"Nathaniel Lowe","19566",663993
"Jeff McNeil","NYM",120.829,486.922,441.572,106.839,75.3088,21.9414,1.56723,8.02133,49.2606,45.7754,32.017,0.866536,66.0785,8.55767,3.2811,1.49421,9.92658,2.82076,1.06144,0.241951,0.0657539,0.135707,0.48453,0.303678,0.353235,0.289927,0.656913,0.111284,3.52203,0.266532,,-0.773499,49.0222,-7.937,88.3207,-0.773499,-0.88,-7.573928952217102,0.5371302366256714,0.947903,401.8399963378906,,,,,,,433.5,3.582644628,433.5,3.582644628,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Trent Grisham","NYY",61.153,223.457,191.442,40.1473,22.0341,7.95499,0.582961,9.57525,27.9704,25.4141,25.7487,0.531126,61.936,2.79855,1.19167,2.27588,3.16399,4.73032,1.17611,0.20971,0.115229,0.277172,0.41573,0.31058,0.407402,0.314312,0.717982,0.197692,4.85634,0.252405,,0.0747158,26.8828,0.743238,104.878,0.0747158,-0.55,1.321812778711319,0.3937190771102905,0.946498,743.510009765625,,,,,,,249.6,4.091803278,249.6,4.091803278,,,,,,,,,,,,,,,,,,,"Trent Grisham","18564",663757
"Dillon Dingler","DET",65.06,242.151,221.957,49.2505,31.4775,10.4893,1.00563,6.27811,24.0506,25.5215,14.8418,0.0843267,68.3908,3.51585,1.59356,0.242453,3.64589,1.42854,0.492288,0.221892,0.0612915,0.282431,0.217014,0.279478,0.363067,0.28153,0.642545,0.141175,3.80417,0.288634,,-0.306327,22.7427,-5.58369,83.0152,-0.306327,1.06,-5.012335121631622,6.080061435699463,0.943954,585.5800170898438,,,,,,,202.4,3.113846153,202.4,3.113846153,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Andrew Benintendi","CHW",112.715,469.45,422.213,106.095,73.4935,20.2026,1.79544,10.6034,50.4181,48.5826,39.6034,1.77165,76.9305,2.45349,4.1796,1.00041,8.43611,6.11855,1.81365,0.251283,0.0843612,0.163874,0.514794,0.31626,0.382979,0.305497,0.699239,0.131696,4.06954,0.281803,,-0.408822,53.1461,-1.76922,98.172,-0.408822,0.08,-1.390722006559372,-5.138286992907524,0.941929,370.8399963378906,,,,,,,476.2,4.214159292,476.2,4.214159292,,,,,,,,,,,,,,,,,,,"Andrew Benintendi","17901",643217
"Jonathan Aranda","TBR",103.994,400.068,354.842,85.6501,52.741,17.25,0.856208,14.8028,45.6998,50.9331,36.0839,1.18188,100.871,5.99033,2.84703,0.305146,7.86654,0.457632,0.168519,0.241376,0.0901945,0.252134,0.357724,0.3195,0.419965,0.321664,0.739465,0.178589,2.30239,0.292739,,-0.715719,50.4973,3.69812,114.106,-0.715719,-0.03,5.74137955904007,-10.096759108826518,0.927547,317.0400085449219,,,,,,,448.6,4.313461538,448.6,4.313461538,,,,,,,,,,,,,,,,,,,"Jonathan Aranda","21837",666018
"Jordan Lawlar","ARI",59.07,242.087,219.952,54.978,37.4455,10.5742,1.53323,5.42507,30.0832,25.2117,17.1129,0.354045,61.0173,3.06363,1.52428,0.434687,3.75118,10.0065,1.17525,0.249955,0.0706888,0.252047,0.280459,0.311003,0.385966,0.304989,0.696969,0.136011,6.55787,0.319627,,1.07333,27.3076,-1.0113,93.3102,1.07333,0.15,-0.8633019924163818,1.7452545464038849,0.923684,372.4700012207031,,,,,,,254.5,4.313559322,254.5,4.313559322,,,,,,,,,,,,,,,,,,,"Jordan Lawlar","29976",691783
"Michael Conforto","LAD",116.384,470.521,412.256,96.4145,60.0293,17.8507,1.13592,17.3986,56.9102,59.5,47.0035,2.18518,107.891,7.16154,3.71512,0.384906,8.87398,1.11035,0.373522,0.233871,0.0998967,0.2293,0.435659,0.320289,0.409292,0.318048,0.729581,0.175421,2.98813,0.27183,,-0.813233,58.0207,2.9801,105.433,-0.813233,-3.62,2.2437906861305237,-9.008148193359375,0.919633,280.6000061035156,,,,,,,507.2,4.372413793,507.2,4.372413793,,,,,,,,,,,,,,,,,,,"Michael Conforto","16376",624424
"Triston Casas","BOS",138.894,574.751,496.841,114.699,67.9446,23.3571,0.465909,22.9316,67.4524,75.6862,69.9639,4.2482,152.096,4.26241,3.28318,0.400683,9.94148,0.289543,0.255333,0.230857,0.121729,0.264629,0.459999,0.328938,0.418208,0.32504,0.747146,0.187351,1.75146,0.282278,,-1.13405,74.1077,6.87447,106.635,-1.13405,-1.7,3.22917640209198,-13.613459825515747,0.906297,128.1300048828125,,,,,,,651.9,4.689928057,651.9,4.689928057,,,,,,,,,,,,,,,,,,,"Triston Casas","22514",671213
"Tyler Soderstrom","ATH",134.663,528.016,477.597,109.388,65.6965,21.5144,1.42931,20.7473,58.4595,62.941,40.9153,2.01405,145.148,5.12661,3.89346,0.483109,10.1646,1.54649,0.487536,0.229037,0.0774888,0.274894,0.281886,0.294635,0.410393,0.304862,0.705028,0.181356,2.9922,0.280867,,-0.75415,59.5066,-2.25968,102.207,-0.75415,-0.26,0.5792170166969299,-9.431491613388062,0.90362,278.69000244140625,,,,,,,541.1,4.008148148,541.1,4.008148148,,,,,,,,,,,,,,,,,,,"Tyler Soderstrom","27467",691016
"Chase Meidroth","CHW",60.357,244.427,215.184,53.3226,39.1768,10.266,0.694013,3.18585,26.3067,20.4885,23.9613,0.240739,41.7153,3.41431,1.46919,0.398043,5.78052,4.15321,0.801077,0.2478,0.0980304,0.170666,0.5744,0.330691,0.346374,0.302965,0.677065,0.0985742,4.51874,0.291914,,-0.017159,27.1735,-1.41913,96.3915,-0.017159,0,-1.0263549983501434,1.591201663017273,0.899854,999,,,,,,,230.5,3.841666666,230.5,3.841666666,,,,,,,,,,,,,,,,,,,"Chase Meidroth","sa3020011",805367
"Josh Rojas","CHW",101.052,391.501,346.755,80.2938,55.546,15.2543,1.61503,7.87851,42.9926,33.9644,36.7494,1.07648,85.3175,1.9467,2.73447,2.79341,6.31152,10.5226,3.03359,0.231558,0.093868,0.217924,0.430737,0.306528,0.353026,0.291422,0.659555,0.121469,5.19715,0.282548,,0.14059,39.8866,-5.91045,88.2716,0.14059,-1.01,-5.1132766008377075,0.7443749904632568,0.896656,539.9500122070312,,,,,,,360.6,3.570297029,360.6,3.570297029,,,,,,,,,,,,,,,,,,,"Josh Rojas","19734",668942
"Ben Rortvedt","TBR",66.584,229.578,204.905,41.5867,28.6696,8.2101,0.429228,4.27775,20.5294,20.4716,20.0409,0.26328,61.2984,2.82798,1.24789,0.556192,4.46569,0.527437,0.214339,0.202956,0.0872946,0.267005,0.326941,0.281438,0.309843,0.265317,0.591282,0.106888,2.53601,0.265399,,-0.386007,18.5661,-8.28945,74.4705,-0.386007,2.65,-7.09222412109375,7.787654399871826,0.862218,725.7999877929688,,,,,,,161.9,2.41641791,161.9,2.41641791,,,,,,,,,,,,,,,,,,,"Ben Rortvedt","20287",666163
"Giancarlo Stanton","NYY",91.429,382.342,342.048,76.7859,41.1397,12.3806,0,23.2656,46.8364,59.24,35.0889,1.59591,114.703,2.34231,2.46076,0.333117,6.67557,0.00170375,0.00136219,0.224489,0.0917737,0.300002,0.30591,0.299045,0.46474,0.326698,0.763784,0.240251,1.20349,0.259128,,-0.607731,49.8089,5.08327,113.59,-0.607731,0,5.337662875652313,-9.87658977508545,0.847564,421.1099853515625,,,,,,,451.2,4.958241758,451.2,4.958241758,,,,,,,,,,,,,,,,,,,"Giancarlo Stanton","4949",519317
"Mitch Garver","SEA",79.776,314.695,272.561,54.9857,32.2961,10.2836,0.277744,12.1282,32.4919,38.5961,35.4131,0.218792,92.46,3.85557,1.92922,0.306277,4.38293,0.579275,0.226191,0.201737,0.112532,0.293808,0.38301,0.300404,0.374997,0.298865,0.675401,0.17326,2.04488,0.252249,,-0.538847,33.9467,-2.8657,100.398,-0.538847,-0.33,-0.3955956846475601,-1.980212777853012,0.838069,469.3299865722656,,,,,,,295.7,3.69625,295.7,3.69625,,,,,,,,,,,,,,,,,,,"Mitch Garver","15161",641598
"Hyeseong Kim","LAD",104.399,420.505,388.987,95.7021,69.3775,18.2255,2.78488,5.31426,48.8901,37.5511,26.0177,0.921019,79.6446,1.90975,3.14411,0.44695,6.65451,16.6801,1.39019,0.246029,0.0618725,0.189402,0.326672,0.294315,0.348187,0.281588,0.642503,0.102158,6.60646,0.294258,,2.01229,39.5133,-9.67661,80.8929,2.01229,0,-7.595574378967285,1.6696809530258179,0.83421,379.7300109863281,,,,,,,378.4,3.638461538,378.4,3.638461538,,,,,,,,,,,,,,,,,,,"Hyeseong Kim","sa3012639",808975
"Ceddanne Rafaela","BOS",109.131,432.657,407.698,96.7645,64.7347,18.8122,2.77745,10.4402,50.5601,43.2918,15.559,0.0337083,110.703,4.75106,3.31887,1.32967,5.58819,15.8828,4.19266,0.237343,0.0359616,0.255867,0.140548,0.271429,0.373934,0.279649,0.645362,0.13659,6.46348,0.297799,,0.807559,39.9801,-10.6313,74.7062,0.807559,3.26,-11.714149355888367,5.3244054317474365,0.829641,189.1300048828125,,,,,,,383.6,3.519266055,383.6,3.519266055,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Gavin Lux","CIN",112.584,439.964,394.359,99.6202,66.3486,20.2643,2.23437,10.7729,51.3014,48.2684,40.5635,0.968106,96.7181,2.00527,2.62559,0.410938,8.59009,6.91446,1.92932,0.252613,0.0921972,0.219832,0.419399,0.323485,0.397283,0.315296,0.720768,0.144669,4.62007,0.306906,,-0.250478,53.278,1.81189,95.4077,-0.250478,0,-2.66652449965477,-4.020857334136963,0.822489,337.4200134277344,,,,,,,475.5,4.207964601,475.5,4.207964601,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Elias Díaz","SDP",87.896,331.4,303.781,68.1468,47.699,12.2057,0.001182,8.24091,31.031,35.2647,19.9735,0.201445,74.38,2.39853,2.36227,0.299516,7.21035,0.168005,0.0916112,0.224329,0.0602701,0.224442,0.268533,0.275539,0.345899,0.272951,0.621438,0.12157,1.59099,0.268009,,-0.554943,28.8367,-9.92985,77.0581,-0.554943,-0.23,-9.646586000919342,6.552098765969276,0.820176,515.8699951171875,,,,,,,252.8,2.872727272,252.8,2.872727272,,,,,,,,,,,,,,,,,,,"Elias Diaz","11680",553869
"Tyrone Taylor","NYM",81.93,293.995,270.555,62.5644,38.194,13.7681,1.32706,9.27522,34.3663,31.858,16.0434,0.0750628,69.7284,4.86914,1.98833,0.539382,3.78176,6.94141,2.06609,0.231245,0.0545704,0.237176,0.230084,0.284462,0.39479,0.295108,0.679251,0.163545,5.47376,0.27534,,0.0856025,30.8247,-3.56626,91.8079,0.0856025,0.88,-2.7944143041968346,0.8799999563528083,0.813406,674.3099975585938,,,,,,,283.4,3.45609756,283.4,3.45609756,,,,,,,,,,,,,,,,,,,"Tyrone Taylor","13675",621438
"Brooks Lee","MIN",103.631,410.632,380.181,92.158,65.2805,18.0848,1.2163,7.57638,40.5777,40.2203,25.033,1.52102,70.7892,1.95439,2.89841,0.565589,8.28994,3.34907,1.32243,0.242406,0.0609621,0.172391,0.353627,0.290551,0.356159,0.282264,0.64671,0.113753,3.67356,0.277578,,-0.581991,38.8091,-9.22588,83.0171,-0.581991,0.23,-8.561411321163177,2.6517119258642197,0.803391,400.3999938964844,,,,,,,352.2,3.386538461,352.2,3.386538461,,,,,,,,,,,,,,,,,,,"Brooks Lee","31595",686797
"Jacob Young","WSN",128.767,497.143,452.9,110.643,89.13,15.5824,3.55285,2.37756,53.7769,29.9479,28.2374,0.0293563,96.1503,7.20819,2.68379,6.11391,10.3605,26.2936,5.7449,0.244299,0.0567994,0.193406,0.29368,0.297515,0.310143,0.271459,0.607658,0.0658441,6.64728,0.303217,,1.94903,42.6617,-15.4931,72.7408,1.94903,3.48,-14.256219506263733,5.467144966125488,0.802084,297.79998779296875,,,,,,,394.2,3.055813953,394.2,3.055813953,,,,,,,,,,,,,,,,,,,"Jacob Young","29931",696285
"Ramón Laureano","BAL",69.713,268.629,242.216,56.25,35.5315,10.7731,0.99035,8.95515,32.8744,30.7356,18.0882,0.241908,76.6524,6.32541,1.70413,0.294844,4.7559,6.1177,1.9245,0.23223,0.0673353,0.285347,0.235977,0.300609,0.3958,0.304469,0.696409,0.163569,5.38242,0.298743,,-0.0270962,30.1891,-1.23457,100.585,-0.0270962,0.34,0.15260519459843636,-1.4035668671131134,0.795644,594.8699951171875,,,,,,,271.6,3.88,271.6,3.88,,,,,,,,,,,,,,,,,,,"Ramon Laureano","17128",657656
"Will Wagner","TOR",81.384,325.117,292.689,75.8427,53.6684,15.1931,1.05282,5.92842,36.4434,32.8104,26.3753,0.349033,59.8268,3.03447,2.12773,0.890154,7.73109,2.17791,0.645239,0.259124,0.0811255,0.184016,0.440861,0.324626,0.378991,0.309761,0.703617,0.119868,3.65079,0.30522,,-0.478677,37.9221,-0.109469,103.031,-0.478677,0.42,0.6487490832805634,-3.7884536683559418,0.795057,506.7799987792969,,,,,,,326.2,4.027160493,326.2,4.027160493,,,,,,,,,,,,,,,,,,,"Will Wagner","29634",695238
