Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Zac Gallen","ARI",10.8394,9.4892,15.1794,3.92147,29.16,29.16,0,0,,170.712,724.89,164.296,80.5874,74.3823,19.8784,52.7908,0.3849,6.7458,171.781,9.05637,2.78316,3.25399,1.048,0.236975,0.0728259,0.16414906084537506,0.246931,1.27166,0.304876,0.721239,0.435044,,3.714,2.59287,2.74471,121.04000091552734,,,,,,,757.0000000000001,4.426900584795322,759,4.43859649122807,5.51,5,4.66,4.39,4.15,3.92,3.69,3.44,3.12,4.81,4.6,4.46,4.34,4.23,4.12,4.01,3.88,3.72,"Zac Gallen","19291",668678
"Tanner Bibee","CLE",10.4462,10.0682,15.8065,3.86496,29.16,29.16,0,0,,173.454,727.27,159.636,80.008,74.4881,24.3799,48.6166,0.3455,7.68,178.254,9.24906,2.52257,3.66653,1.265,0.2451,0.0668481,0.17825207859277725,0.237917,1.20062,0.2888,0.736527,0.366124,,3.91204,2.55956,2.42873,90.88999938964844,,,,,,,754,4.358381502890174,738,4.265895953757226,5.41,4.9,4.56,4.29,4.05,3.82,3.59,3.34,3.03,4.74,4.52,4.37,4.24,4.13,4.02,3.9,3.77,3.59,"Tanner Bibee","30134",676440
"Jared Jones","PIT",9.8627,10.0231,13.8701,3.91281,35.54,27.54,0,0.6021,,166.87,704.787,152.164,78.1495,72.548,20.97,57.3504,0.8601,7.8253,171.828,9.26739,3.09314,2.99611,1.131,0.243801,0.0813727,0.16242865473031998,0.237901,1.25555,0.293622,0.729172,0.395146,,3.91246,2.54822,2.79723,142.35000610351562,,,,,,,735.3,4.402994011976047,715,4.281437125748503,5.66767,5.03521,4.63589,4.3224,4.05658,3.80556,3.55788,3.28309,2.95165,4.86925,4.62021,4.45117,4.31165,4.18261,4.06309,3.93356,3.79404,3.605,"Jared Jones","27863",683003
"Jack Flaherty","DET",10.208,10.0841,15.5567,3.74352,29.16,29.16,0,0,,169.521,716.487,154.384,76.4724,70.5116,21.1336,52.9097,0.7208,8.1171,178.176,9.45951,2.80902,3.36755,1.122,0.24868,0.073846,0.1748340129852295,0.235536,1.22282,0.29212,0.736165,0.418255,,3.76502,2.52654,2.68326,137.39999389648438,,,,,,,772.3000000000001,4.542941176470588,750,4.411764705882353,5.31,4.8,4.46,4.19,3.95,3.73,3.5,3.25,2.94,4.64,4.42,4.27,4.15,4.04,3.93,3.81,3.68,3.51,"Jack Flaherty","17479",656427
"Shohei Ohtani","LAD",8.6209,5.8669,11.5529,3.49056,21.06,21.06,0,0,,120.781,498.273,101.704,50.7143,46.8438,14.8695,38.6824,0.4255,5.7057,141.024,10.5084,2.88241,3.64568,1.108,0.283025,0.0776329,0.20539181679487228,0.224075,1.16232,0.2914,0.749961,0.414142,,3.53426,2.46055,2.45193,1.5299999713897705,,,,,,,592.7,4.898347107438017,557,4.603305785123967,5.21,4.6,4.21,3.9,3.63,3.38,3.14,2.87,2.54,4.42,4.18,4.01,3.87,3.75,3.63,3.5,3.36,3.18,"Shohei Ohtani","19755",660271
"Bailey Ober","MIN",10.1707,10.2144,14.8489,4.04118,29.16,29.16,0,0,,171.04,716.849,160.707,81.8654,76.8005,27.0814,42.2203,0.2925,6.8703,176.037,9.26295,2.2216,4.1695,1.425,0.245571,0.0588971,0.18667404726147652,0.240666,1.18643,0.28759,0.733649,0.329703,,4.02742,2.40136,2.25945,81.06999969482422,,,,,,,719.7000000000002,4.208771929824563,709,4.146198830409356,5.59,5.07,4.72,4.44,4.2,3.97,3.74,3.48,3.16,4.9,4.68,4.53,4.4,4.28,4.17,4.05,3.92,3.74,"Bailey Ober","21224",641927
"Nick Lodolo","CIN",8.7029,8.0231,12.0322,3.91591,24.3,24.3,0,0,,138.372,584.092,126.022,64.9955,60.2056,18.5725,44.0768,0.4492,12.2414,151.353,9.84434,2.86686,3.43385,1.208,0.259125,0.0754621,0.1836630254983902,0.238781,1.22929,0.300266,0.729392,0.441747,,3.94476,2.3851,2.49623,242,,,,,,,593.9,4.303623188405797,577,4.181159420289855,5.65,5.06,4.67,4.37,4.1,3.84,3.59,3.32,2.97,4.9,4.65,4.47,4.33,4.2,4.07,3.94,3.79,3.59,"Nick Lodolo","26378",666157
"Brayan Bello","BOS",9.5265,9.3706,12.9151,4.08455,27.54,27.54,0,0,,155.525,666.347,155.976,76.9645,70.5835,16.4857,54.5152,0.4238,7.014,142.107,8.22351,3.15471,2.60674,0.954,0.213263,0.081812,0.13145088404417038,0.257889,1.35342,0.312601,0.71248,0.513798,,3.9039,2.36837,2.44781,340.75,,,,,,,650.0000000000001,4.166666666666667,670,4.294871794871795,5.76,5.23,4.88,4.6,4.35,4.11,3.87,3.61,3.28,5.06,4.83,4.68,4.55,4.43,4.32,4.2,4.06,3.88,"Brayan Bello","23920",678394
"Nick Pivetta","SDP",9.815,8.8974,13.0849,3.87706,27.54,27.54,0,0,,152.706,634.16,131.601,70.2302,65.7832,22.9568,49.7276,0.6265,4.9598,174.944,10.3107,2.93079,3.51805,1.353,0.275868,0.0784149,0.19745302200317383,0.227105,1.18744,0.284729,0.744682,0.344248,,3.90392,2.34234,2.40987,187.36000061035156,,,,,,,691.1000000000001,4.516993464052288,651,4.254901960784314,5.45,4.91,4.56,4.27,4.02,3.79,3.55,3.3,2.97,4.71,4.5,4.35,4.23,4.12,4.01,3.89,3.77,3.59,"Nick Pivetta","15454",601713
"Mitch Keller","PIT",10.0473,11.5977,15.1984,4.25333,30.78,30.78,0,0,,182.036,776.933,180.23,92.6773,86.0285,22.5117,56.9803,0.5788,10.7535,164.183,8.11736,2.81716,2.8814,1.113,0.211322,0.07334,0.1379820555448532,0.254132,1.3031,0.301851,0.702661,0.429676,,4.08656,2.33435,2.33285,298.6700134277344,,,,,,,719.9000000000001,3.955494505494506,735,4.038461538461538,5.85,5.34,5,4.73,4.48,4.26,4.02,3.77,3.44,5.16,4.95,4.8,4.67,4.56,4.45,4.34,4.21,4.03,"Mitch Keller","17594",656605
"Grayson Rodriguez","BAL",9.8675,8.0827,13.8567,3.69212,25.92,25.92,0,0,,149.959,626.657,134.885,66.7339,61.5185,18.8282,48.8911,0.314,5.3911,159.545,9.57532,2.93427,3.26327,1.13,0.254597,0.0780189,0.176578089594841,0.235659,1.22551,0.294559,0.743519,0.429774,,3.75679,2.3101,2.36934,106.19999694824219,,,,,,,683.3,4.5553333333333335,661,4.406666666666666,5.34,4.78,4.42,4.14,3.88,3.65,3.41,3.15,2.83,4.63,4.39,4.23,4.1,3.98,3.86,3.74,3.6,3.42,"Grayson Rodriguez","24492",680570
"Brady Singer","CIN",9.9383,10.4191,14.0775,4.24725,29.16,29.16,0,0,,170.362,729.915,173.714,87.0244,80.3968,24.7214,48.4656,0.3708,8.8772,160.651,8.48699,2.56037,3.31475,1.306,0.220096,0.066399,0.15369707345962524,0.258283,1.30416,0.305815,0.720561,0.476048,,4.17671,2.28524,2.38027,340.75,,,,,,,649.1,3.818235294117647,676,3.976470588235294,5.9,5.38,5.02,4.74,4.49,4.26,4.02,3.76,3.42,5.18,4.97,4.82,4.69,4.58,4.46,4.35,4.22,4.04,"Brady Singer","25377",663903
"Germán Márquez","COL",8.1408,11.379,12.3802,4.75087,27.54,27.54,0,0,,164.651,712.776,179.241,93.3869,86.9152,23.9842,54.1432,1.1932,5.5383,137.956,7.54079,2.95952,2.54798,1.311,0.193547,0.075961,0.11758603900671005,0.274448,1.41744,0.316105,0.700664,0.46274,,4.47183,2.22897,2.16572,643.0900268554688,,,,,,,556.4,3.372121212121212,609,3.690909090909091,6.55,5.96,5.58,5.27,4.99,4.73,4.47,4.18,3.81,5.85,5.57,5.38,5.22,5.07,4.93,4.79,4.62,4.4,"German Marquez","15038",608566
"Michael Wacha","KCR",9.29,9.844,12.9198,4.28371,27.54,27.54,0,0,,159.265,675.999,159.05,81.2871,75.8052,22.0317,47.1543,0.3718,5.6034,138.456,7.82408,2.66466,2.93623,1.245,0.204817,0.069755,0.13506203144788742,0.255197,1.29472,0.296093,0.712347,0.385653,,4.2199,2.15423,2.09331,278.2699890136719,,,,,,,609.6000000000001,3.8339622641509443,626,3.9371069182389937,5.94,5.4,5.03,4.74,4.48,4.24,4,3.73,3.38,5.2,4.97,4.82,4.69,4.57,4.46,4.34,4.2,4.02,"Michael Wacha","14078",608379
"Gerrit Cole","NYY",8.3004,7.5025,11.6013,3.98686,22.68,22.68,0,0,,132.519,555.869,122.341,62.9903,58.7039,20.2165,37.201,0.2702,4.7327,137.993,9.37178,2.52649,3.7094,1.373,0.248248,0.066924,0.18132399767637253,0.238048,1.20392,0.287088,0.735695,0.379522,,4.01639,2.11167,1.80468,60.959999084472656,,,,,,,571,4.293233082706767,555,4.172932330827067,5.57,5.04,4.69,4.42,4.17,3.94,3.71,3.45,3.12,4.85,4.64,4.49,4.37,4.26,4.15,4.04,3.91,3.74,"Gerrit Cole","13125",543037
"Chris Bassitt","TOR",10.6578,10.7708,15.0883,4.13924,30.78,30.78,0,0,,178.982,765.537,172.78,88.8664,82.3168,22.87,60.2248,0.8605,10.9816,163.893,8.24124,3.02836,2.72135,1.15,0.214089,0.07867,0.13541893661022186,0.248844,1.30183,0.295349,0.717153,0.423975,,4.18972,2.07503,1.87509,340.510009765625,,,,,,,706.9000000000003,3.949162011173186,711,3.9720670391061454,5.73,5.22,4.88,4.61,4.37,4.14,3.91,3.66,3.33,5.03,4.82,4.68,4.56,4.45,4.34,4.23,4.1,3.93,"Chris Bassitt","12304",605135
"Jesús Luzardo","PHI",10.0147,9.1193,12.3651,3.94127,39.92,25.92,0,0.5848,,160.257,676.584,146.006,75.5208,70.1795,23.166,54.6875,1.1353,6.0425,164.995,9.26608,3.07124,3.01704,1.301,0.243864,0.0808288,0.1630353331565857,0.237079,1.25233,0.287215,0.743919,0.388155,,4.12344,2.07489,2.38956,250.85000610351562,,,,,,,672.4999999999999,4.203124999999999,652,4.075,5.78581,5.10791,4.68303,4.34861,4.05442,3.79582,3.53187,3.2507,2.90419,4.87465,4.63651,4.46744,4.32931,4.21024,4.09117,3.9621,3.82303,3.63489,"Jesus Luzardo","19959",666200
"José Soriano","LAA",8.9979,8.8935,12.9335,3.91425,25.92,25.92,0,0,,148.176,638.414,140.372,70.5777,64.4442,15.4597,62.1541,0.5663,8.9716,144.367,8.76862,3.77515,2.32272,0.939,0.226133,0.097357,0.12877614051103592,0.247443,1.36679,0.306561,0.729469,0.520398,,4.01426,2.06164,2.17291,327.6700134277344,,,,,,,621.7,4.200675675675676,620,4.1891891891891895,5.7,5.12,4.73,4.43,4.16,3.91,3.66,3.38,3.03,5,4.73,4.55,4.39,4.25,4.12,3.98,3.82,3.61,"Jose Soriano","22100",667755
"Clay Holmes","NYM",10.1591,7.9745,11.9352,3.55077,48.68,22.68,0,0.6719,,155.276,666.846,145.965,68.1457,61.2611,12.2841,62.5079,0.9345,8.3416,145.168,8.41411,3.62304,2.32239,0.712,0.217693,0.0937366,0.1239563524723053,0.244909,1.3426,0.304829,0.733641,0.572656,,3.69397,2.05502,2.23969,271.8399963378906,,,,,,,700.8000000000001,4.521290322580645,700,4.516129032258065,5.58042,4.85656,4.4046,4.05442,3.75595,3.47418,3.20577,2.91237,2.56232,4.62618,4.36786,4.19121,4.05121,3.91456,3.78623,3.65791,3.50958,3.31293,"Clay Holmes","13649",605280
"Yu Darvish","SDP",10.0674,10.1307,13.9418,4.16077,29.16,29.16,0,0,,167.821,702.474,158.038,83.0162,77.585,25.0986,46.8641,0.536,8.0967,160.111,8.58655,2.51325,3.4165,1.346,0.227925,0.0667129,0.16121210157871246,0.244068,1.22095,0.287558,0.717971,0.377881,,4.18507,2.03578,1.98604,231.5500030517578,,,,,,,679.9000000000001,4.04702380952381,670,3.988095238095238,5.77,5.23,4.88,4.59,4.34,4.11,3.87,3.61,3.27,5.07,4.84,4.68,4.55,4.43,4.31,4.19,4.05,3.86,"Yu Darvish","13074",506433
"Erick Fedde","STL",9.7641,10.3976,13.629,4.21335,29.16,29.16,0,0,,166.933,712.779,166.5,84.4006,78.1497,22.9255,52.1248,1.5845,5.5362,143.253,7.72332,2.81025,2.74827,1.236,0.200978,0.073129,0.12784917652606964,0.254153,1.30966,0.293645,0.719589,0.426384,,4.27176,2.00393,1.90164,326.55999755859375,,,,,,,630.7,3.7766467065868268,648,3.8802395209580838,5.89,5.35,4.99,4.7,4.44,4.2,3.96,3.69,3.35,5.2,4.96,4.79,4.65,4.52,4.4,4.27,4.13,3.94,"Erick Fedde","17425",607200
"Taj Bradley","TBR",10.1787,10.1707,14.681,4.06362,29.16,29.16,0,0,,170.449,717.984,157.007,82.6373,76.9602,25.2833,57.0431,0.3576,5.7719,179.128,9.45822,3.01196,3.14022,1.335,0.249487,0.079449,0.17003804445266724,0.239643,1.2558,0.292227,0.735574,0.396762,,4.09856,2.002,1.85386,195.77999877929688,,,,,,,711.3,4.184117647058823,694,4.08235294117647,5.67,5.14,4.78,4.5,4.26,4.02,3.79,3.53,3.2,4.99,4.76,4.59,4.46,4.34,4.22,4.1,3.96,3.77,"Taj Bradley","22543",671737
"Max Scherzer","TOR",7.8157,7.1854,10.1194,3.91154,27.06,21.06,0,0.6566,,124.49,517.405,112.962,57.7326,54.1054,18.9364,30.7027,0.4069,5.6356,131.333,9.49466,2.21965,4.27756,1.369,0.253829,0.0593398,0.19448961317539215,0.234816,1.15402,0.28424,0.733499,0.330761,,3.90969,1.98571,1.62513,296.6400146484375,,,,,,,545.0999999999999,4.3959677419354835,528,4.258064516129032,5.77904,5.06747,4.61698,4.27289,3.97794,3.70831,3.43252,3.14963,2.79108,4.79807,4.55951,4.4,4.27048,4.15096,4.03144,3.90241,3.77289,3.58433,"Max Scherzer","3137",453286
"Kumar Rocker","TEX",8.6031,7.8271,10.8331,3.85089,32.68,22.68,0,0.6283,,136.41,572.545,127.443,63.2123,58.3668,17.0058,42.0612,0.5862,5.3699,138.448,9.13446,2.77509,3.29159,1.122,0.241812,0.0734636,0.1683485209941864,0.242696,1.2426,0.298754,0.729546,0.439626,,3.80039,1.97809,1.9307,280.0899963378906,,,,,,,606.1000000000001,4.456617647058825,598,4.397058823529412,5.87336,5.11633,4.63575,4.26496,3.9537,3.66904,3.38805,3.09145,2.71998,5.00722,4.68868,4.46015,4.28162,4.12235,3.96308,3.80455,3.62528,3.39675,"Kumar Rocker","31843",677958
"Reese Olson","DET",8.6326,9.0229,12.3566,3.8725,25.92,25.92,0,0,,143.897,610.768,138.064,67.4355,61.9156,16.3403,45.7599,0.3133,5.5537,131.841,8.24596,2.86204,2.88114,1.022,0.215861,0.0749219,0.14093894511461258,0.246783,1.27747,0.295967,0.723145,0.454819,,3.88007,1.96438,2.0008,259.3299865722656,,,,,,,618.0000000000002,4.291666666666668,620,4.305555555555555,5.6,5.03,4.65,4.36,4.09,3.85,3.6,3.33,2.99,4.85,4.62,4.45,4.31,4.19,4.07,3.95,3.8,3.62,"Reese Olson","24968",681857
"Clarke Schmidt","NYY",9.5412,9.0638,11.6534,4.06002,35.92,25.92,0,0.6594,,153.733,654.484,145.309,74.8229,69.3511,21.6081,51.168,0.6489,8.6097,148.489,8.69296,2.99553,2.90198,1.265,0.226879,0.0781807,0.14869821071624756,0.244338,1.27804,0.29133,0.731862,0.41947,,4.22845,1.94152,1.75446,229.49000549316406,,,,,,,612.0000000000001,3.9740259740259747,604,3.9220779220779223,5.98579,5.26719,4.80676,4.45684,4.14947,3.86895,3.59298,3.30044,2.93246,4.98421,4.74649,4.57763,4.43877,4.31105,4.19219,4.06333,3.92447,3.73675,"Clarke Schmidt","19899",657376
"Robbie Ray","SFG",9.5807,9.615,14.2682,3.90834,27.54,27.54,0,0,,160.564,676.915,143.403,74.8625,69.7266,22.7466,50.9899,0.4271,7.0582,173.399,9.71943,2.8581,3.40066,1.275,0.256161,0.0753269,0.18083393573760986,0.231718,1.21068,0.285427,0.735355,0.365288,,3.93285,1.92896,2.18294,158.52999877929688,,,,,,,708.7,4.401863354037268,678,4.211180124223603,5.54,4.98,4.62,4.33,4.08,3.84,3.6,3.34,3,4.87,4.61,4.44,4.3,4.17,4.04,3.91,3.76,3.56,"Robbie Ray","11486",592662
"Bryce Miller","SEA",10.3563,11.0105,15.6789,3.90193,30.78,30.78,0,0,,177.673,742.161,165.617,82.7905,77.0299,25.6442,47.6742,0.5306,6.9511,170.577,8.64053,2.41492,3.57797,1.299,0.229838,0.064237,0.16560113430023193,0.240884,1.20047,0.284894,0.735673,0.37277,,4.04504,1.90363,2.02152,78.83999633789062,,,,,,,742.8000000000001,4.173033707865169,729,4.095505617977528,5.45,4.94,4.6,4.33,4.09,3.86,3.64,3.39,3.07,4.8,4.57,4.42,4.29,4.17,4.05,3.94,3.8,3.62,"Bryce Miller","29837",682243
"Ryan Pepiot","TBR",9.8096,10.2085,13.3365,4.18485,29.16,29.16,0,0,,164.574,700.613,149.78,81.8467,76.5242,24.6678,60.1056,0.3657,8.6035,172.761,9.4477,3.28697,2.87428,1.349,0.246585,0.08579,0.1607949212193489,0.23703,1.27533,0.287962,0.730188,0.366146,,4.26804,1.88392,1.64883,170.4199981689453,,,,,,,662.5,4.015151515151516,639,3.8727272727272726,5.83,5.28,4.91,4.62,4.36,4.12,3.87,3.6,3.26,5.16,4.9,4.72,4.58,4.45,4.32,4.18,4.03,3.83,"Ryan Pepiot","26221",686752
"José Berríos","TOR",10.9004,11.7055,15.9561,4.30811,32,32,0,0,,191.392,819.666,194.416,98.6366,91.6153,27.8156,53.3193,0.7754,10.5532,166.083,7.80988,2.50728,3.11488,1.308,0.202623,0.06505,0.1375729888677597,0.257234,1.29438,0.296497,0.714096,0.418964,,4.32146,1.85325,1.59244,244.39999389648438,,,,,,,704.6,3.689005235602094,731,3.8272251308900525,5.88,5.38,5.05,4.78,4.55,4.32,4.09,3.84,3.51,5.21,5,4.85,4.73,4.62,4.51,4.4,4.27,4.09,"Jose Berrios","14168",621244
"Jeffrey Springs","ATH",9.4434,9.0962,12.7067,3.83368,33.92,25.92,0,0.6536,,153.931,643.459,144.268,70.7637,65.5691,21.328,43.4342,0.4979,5.0525,148.626,8.68983,2.5395,3.42187,1.247,0.23098,0.0675011,0.163478784263134,0.242479,1.21939,0.289259,0.740854,0.398119,,3.9816,1.8526,2.11151,264.95001220703125,,,,,,,664.9000000000002,4.317532467532469,655,4.253246753246753,5.66991,5.00104,4.56946,4.24348,3.95685,3.69541,3.4371,3.1619,2.81086,4.8531,4.58414,4.39518,4.23622,4.10622,3.96674,3.82778,3.6683,3.46934,"Jeffrey Springs","17677",605488
"Nestor Cortes","MIL",8.4216,8.2944,9.9002,3.96498,44.06,21.06,0,0.5961,,142.06,593.596,130.64,66.6753,62.585,22.2719,38.6251,0.5281,4.6876,144.076,9.1277,2.44704,3.7301,1.411,0.242717,0.0650697,0.1776469349861145,0.237405,1.1915,0.282256,0.742949,0.314478,,4.09088,1.85068,1.91364,269.6400146484375,,,,,,,599.5999999999999,4.222535211267605,584,4.112676056338028,5.92286,5.16981,4.70505,4.33295,4.02219,3.73953,3.45172,3.14876,2.77905,4.82724,4.60048,4.4521,4.32372,4.20533,4.08695,3.96857,3.83181,3.65505,"Nestor Cortes","17874",641482
"Brandon Pfaadt","ARI",8.6215,7.7604,10.6204,3.98951,31.68,22.68,0,0.6241,,136.301,569.229,131.795,64.8635,60.4196,18.7339,33.1543,0.6224,5.2534,132.867,8.77324,2.18918,4.00754,1.237,0.233416,0.0582442,0.175171859562397,0.248285,1.21018,0.298141,0.721485,0.386701,,3.849,1.83808,2.02207,172.75,,,,,,,585.5,4.305147058823529,589,4.330882352941177,5.87614,5.16835,4.72591,4.38386,4.08274,3.81672,3.54579,3.25851,2.9056,4.85736,4.63882,4.48955,4.37028,4.25173,4.14246,4.03246,3.89392,3.72538,"Brandon Pfaadt","27782",694297
"Miles Mikolas","STL",10.2352,11.2019,14.5208,4.29503,30.78,30.78,0,0,,178.736,754.162,191.81,91.8957,85.2975,26.314,33.7517,0.27,6.8387,128.486,6.46975,1.69952,3.80682,1.325,0.17037,0.0447539,0.12561597675085068,0.268803,1.26198,0.296179,0.708269,0.417376,,4.32394,1.82773,1.83534,602.4500122070312,,,,,,,638.6000000000001,3.5675977653631294,690,3.8547486033519553,5.91,5.39,5.05,4.77,4.53,4.3,4.06,3.8,3.47,5.21,5,4.84,4.72,4.61,4.49,4.38,4.25,4.07,"Miles Mikolas","9803",571945
"Eduardo Rodriguez","ARI",9.0713,8.3152,11.3166,4.01718,32.3,24.3,0,0.6241,,144.255,612.812,142.152,69.5844,64.3887,17.7754,45.3989,0.5453,4.495,133.377,8.3213,2.83241,2.93788,1.109,0.217647,0.0740829,0.14356409013271332,0.252527,1.30013,0.302057,0.725211,0.418423,,3.95681,1.80939,2.03484,407.75,,,,,,,598.0000000000002,4.1527777777777795,609,4.229166666666667,5.91705,5.22055,4.78397,4.44569,4.15683,3.89352,3.62409,3.33855,2.98578,4.98785,4.74841,4.57896,4.44007,4.31063,4.19118,4.06173,3.92229,3.72395,"Eduardo Rodriguez","13164",593958
"Sean Manaea","NYM",10.2596,9.0065,14.1621,4.04004,27.54,27.54,0,0,,162.365,689.449,149.393,78.3985,72.8847,22.7131,57.1788,0.3564,7.5757,162.876,9.02832,3.16945,2.84854,1.259,0.236241,0.0829341,0.15330708026885986,0.239145,1.27226,0.288494,0.733367,0.39159,,4.1752,1.80074,1.9004,204.17999267578125,,,,,,,659.5000000000001,4.070987654320988,642,3.962962962962963,5.65,5.12,4.77,4.49,4.24,4,3.77,3.51,3.18,4.92,4.7,4.56,4.43,4.32,4.22,4.1,3.97,3.8,"Sean Manaea","15873",640455
"Ryan Feltner","COL",8.763,12.6721,12.2858,4.8883,30.78,30.78,0,0,,177.345,771.736,189.353,103.017,96.3239,26.5426,61.8461,0.3558,7.793,153.525,7.79115,3.1386,2.48236,1.347,0.198934,0.0801389,0.11879502981901169,0.269696,1.41644,0.311879,0.692311,0.43055,,4.55881,1.77318,2.03749,679.27001953125,,,,,,,584.2999999999998,3.301129943502824,632,3.5706214689265536,6.61,6.06,5.69,5.39,5.13,4.87,4.62,4.34,3.97,5.92,5.66,5.49,5.34,5.2,5.07,4.93,4.78,4.57,"Ryan Feltner","21446",663372
"Drew Rasmussen","TBR",8.006,7.33,8.7103,3.70916,43.44,19.44,0,0.6853,,127.857,532.168,122.874,57.4018,52.6937,14.8457,33.2876,0.6677,4.2616,122.239,8.60455,2.34315,3.67222,1.045,0.229701,0.0625509,0.1671498343348503,0.248421,1.22137,0.302148,0.729513,0.46672,,3.64484,1.7362,1.7331,239.77999877929688,,,,,,,579.9000000000001,4.530468750000001,582,4.546875,5.83884,5.0312,4.5255,4.1342,3.81229,3.50977,3.21287,2.90161,2.5241,4.7386,4.47236,4.29423,4.13799,4.00799,3.87174,3.74362,3.58737,3.38925,"Drew Rasmussen","25385",656876
"Bryan Woo","SEA",8.5959,9.0399,12.3235,3.86344,25.92,25.92,0,0,,143.534,596.815,134.512,66.3829,61.615,20.3818,33.72,0.4727,6.8019,135.367,8.48792,2.11434,4.01445,1.278,0.226816,0.0564999,0.17031609266996384,0.2418,1.17207,0.284937,0.729068,0.391707,,3.97322,1.72781,1.76598,135.7100067138672,,,,,,,615.6000000000001,4.275000000000001,607,4.215277777777778,5.55,4.97,4.6,4.3,4.04,3.79,3.54,3.27,2.94,4.82,4.57,4.4,4.26,4.13,4.01,3.88,3.74,3.54,"Bryan Woo","30279",693433
"Matthew Boyd","CHC",8.3498,7.9426,10.2132,3.93323,32.68,22.68,0,0.6254,,133.886,564.505,122.887,62.9053,58.5115,18.4316,44.0618,0.4959,6.1536,133.406,8.96773,2.9619,3.0277,1.239,0.236323,0.0780539,0.1582694575190544,0.238945,1.24695,0.288191,0.737142,0.375314,,4.0885,1.71076,1.80739,311.25,,,,,,,570.3999999999999,4.256716417910447,556,4.149253731343284,5.89251,5.15939,4.69087,4.34175,4.03234,3.75839,3.4799,3.18383,2.82262,4.95633,4.68693,4.49815,4.33936,4.19997,4.06997,3.93057,3.77179,3.563,"Matthew Boyd","15440",571510
"Merrill Kelly","ARI",9.2343,8.902,12.8517,4.18861,25.92,25.92,0,0,,152.484,653.038,152.296,76.5521,70.9664,19.6197,49.6511,1.0507,4.7672,141.012,8.3229,2.93053,2.84007,1.158,0.215933,0.0760309,0.13990210741758347,0.254411,1.32438,0.302922,0.718679,0.420429,,4.06025,1.68439,1.92523,304.0400085449219,,,,,,,600.5999999999999,3.9513157894736834,617,4.059210526315789,5.89,5.33,4.96,4.66,4.4,4.16,3.91,3.64,3.29,5.14,4.91,4.75,4.61,4.49,4.38,4.25,4.11,3.93,"Merrill Kelly","11156",518876
"Max Meyer","MIA",7.7929,9.7982,10.5431,4.23682,34.3,24.3,0,0.5942,,145.184,622.615,145.705,73.9904,68.3463,18.6319,48.52,0.5802,5.8949,128.016,7.9358,3.00778,2.63843,1.155,0.205611,0.0779294,0.12768162786960602,0.256433,1.33779,0.301442,0.715085,0.459747,,4.1957,1.68199,1.71507,406.5799865722656,,,,,,,554.6999999999999,3.82551724137931,573,3.9517241379310346,6.26916,5.52964,5.06523,4.70148,4.38806,4.10015,3.81775,3.51811,3.13329,5.35179,5.06316,4.86385,4.69523,4.54592,4.40661,4.2573,4.08867,3.86936,"Max Meyer","27474",676974
"David Peterson","NYM",10.1133,8.2283,13.153,3.72153,31.92,25.92,0,0.6719,,152.594,655.231,145.301,69.3643,63.0981,16.4293,58.8032,0.5044,7.2842,140.36,8.27844,3.46821,2.38695,0.969,0.214215,0.0897442,0.12447060644626617,0.246631,1.33756,0.29807,0.743995,0.499701,,4.02577,1.66424,2.22956,363.69000244140625,,,,,,,644.4000000000001,4.211764705882354,643,4.2026143790849675,5.53589,4.89882,4.50304,4.1922,3.92883,3.67979,3.43389,3.17035,2.84035,4.6713,4.46169,4.30248,4.18248,4.06326,3.95366,3.84366,3.71444,3.53523,"David Peterson","20302",656849
"Gavin Williams","CLE",8.6314,9.1623,12.071,4.10426,25.92,25.92,0,0,,146.205,624.541,135.344,71.7711,66.6737,19.5427,54.5511,0.5159,6.4952,148.628,9.14913,3.35802,2.72456,1.203,0.237979,0.0873459,0.15063301473855972,0.240186,1.29882,0.292926,0.726758,0.39992,,4.12362,1.65247,1.57609,239.11000061035156,,,,,,,598.4000000000001,4.098630136986302,585,4.006849315068493,5.83,5.25,4.87,4.56,4.29,4.04,3.79,3.51,3.16,5.1,4.84,4.67,4.52,4.39,4.26,4.13,3.98,3.78,"Gavin Williams","30122",668909
"Jon Gray","TEX",8.5921,9.0107,9.9905,4.26967,36.3,24.3,0,0.6283,,144.703,615.925,143.47,73.7444,68.648,20.6925,44.3151,1.179,5.8617,131.831,8.19941,2.75625,2.97485,1.287,0.214037,0.0719489,0.1420879140496254,0.253594,1.29773,0.297121,0.71807,0.407798,,4.24366,1.6524,1.33505,441.3299865722656,,,,,,,560.9000000000001,3.868275862068966,570,3.9310344827586206,6.23618,5.50929,5.05041,4.70204,4.39527,4.10654,3.83048,3.52977,3.15352,5.21148,4.97416,4.81505,4.67594,4.55684,4.43773,4.30951,4.17041,3.98219,"Jon Gray","14916",592351
