Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Reese Olson","DET",8.47876,9.19799,9.60259,3.99003,26.102,26.102,0,0,,140.683,591.655,130.203,67.12,62.37,15.8679,44.5993,0.304277,5.52426,125.543,8.03142,2.85318,2.8149,1.01513,0.212189,0.0753807,0.13680841773748398,0.240435,1.24253,0.285752,0.70571,,,3.91688,2.39552,2.07527,259.3299865722656,,,,,,,607.6000000000001,4.3092198581560295,596,4.226950354609929,,,,,,,,,,,,,,,,,,,"Reese Olson","24968",681857
"Clay Holmes","NYM",7.18162,6.7228,3.07279,3.47519,46.623,18.61,2,0.6719,,135.135,566.998,120.523,56.06,52.18,9.86952,47.0657,1.2544,8.74242,124.809,8.31229,3.13458,2.6518,0.65731,0.220123,0.0830087,0.13711410015821457,0.23577,1.24016,0.293892,0.725289,,,3.50769,2.3501,2.53924,271.8399963378906,,,,,,,657.4,4.869629629629629,641,4.7481481481481485,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Yusei Kikuchi","LAA",10.2816,10.5798,12.6984,4.30992,30.163,30.163,0,0,,170.648,719.146,160.539,87.9,81.72,28.6557,51.0883,0.393721,5.5852,187.148,9.87019,2.6944,3.66322,1.51131,0.260236,0.0710402,0.18919554352760315,0.242333,1.24014,0.295259,0.721403,,,4.15243,2.34612,1.82027,160.08999633789062,,,,,,,693.1,4.053216374269006,681,3.982456140350877,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Brandon Pfaadt","ARI",9.7957,10.0841,9.50112,4.31942,31.703,26.396,0,0.6241,,155.625,652.181,150.502,79.97,74.69,24.3723,37.2197,0.89455,5.74298,149.658,8.65493,2.15246,4.02094,1.40948,0.229473,0.0570696,0.17240380495786667,0.247042,1.20625,0.289829,0.701507,,,4.10727,2.31098,1.61997,172.75,,,,,,,641.6,4.112820512820513,643,4.121794871794871,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Gavin Williams","CLE",8.15012,9.15907,9.06426,4.06004,25.815,25.815,0,0,,136.351,577.231,120.756,65.78,61.51,16.047,50.5977,0.377092,6.22599,134.578,8.88296,3.33976,2.65976,1.0592,0.233144,0.0876559,0.14548786729574203,0.232041,1.25671,0.283163,0.709081,,,3.97268,2.2759,1.85778,239.11000061035156,,,,,,,594.0000000000001,4.36764705882353,571,4.198529411764706,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Hunter Greene","CIN",8.97115,9.05823,11.9966,4.30013,25.368,25.368,0,0,,151.279,640.325,129.838,77.12,72.28,23.1672,56.1576,0.341196,9.29769,172.93,10.2881,3.34097,3.07937,1.37828,0.270066,0.0877017,0.18236400187015533,0.225856,1.22949,0.281622,0.709004,,,4.16913,2.25816,1.67944,95.04000091552734,,,,,,,647.5000000000001,4.288079470198676,607,4.0198675496688745,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Nick Pivetta","SDP",10.0025,9.87063,10.7791,4.19761,26.567,26.268,0,0,,148.563,620.283,130.034,74.15,69.29,24.6574,46.2183,0.464821,5.24505,166.642,10.0953,2.79992,3.60555,1.49375,0.268655,0.0745116,0.19414369761943817,0.228603,1.18638,0.279128,0.720389,,,4.11996,2.25382,1.84875,187.36000061035156,,,,,,,638.1000000000001,4.282550335570471,601,4.033557046979865,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Nathan Eovaldi","TEX",10.1199,8.67316,12.7726,4.16017,26.153,26.153,0,0,,158.835,666.55,144.749,78.67,73.42,22.5843,50.1264,0.327764,6.54966,155.485,8.81016,2.84029,3.10185,1.27969,0.233268,0.0752028,0.158065065741539,0.237342,1.2269,0.282915,0.711792,,,4.12757,2.24594,1.98151,202.39999389648438,,,,,,,655.7000000000003,4.123899371069184,635,3.993710691823899,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Ryan Pepiot","TBR",9.14071,9.67817,10.5651,4.13025,27.673,27.673,0,0,,150.877,628.388,130.084,73.92,69.24,24.0036,46.7199,0.359529,7.42835,152.677,9.10736,2.7869,3.26792,1.43184,0.242966,0.0743488,0.16861698031425476,0.226533,1.17184,0.26683,0.71847,,,4.28751,2.17515,1.98782,170.4199981689453,,,,,,,628.2,4.160264900662252,587,3.8874172185430464,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Carlos Rodón","NYY",9.73538,9.85071,12.0953,4.42997,28.298,28.298,0,0,,160.701,681.209,139.756,84.35,79.1,26.0982,60.5531,0.384997,6.68899,178.104,9.97464,3.39125,2.94129,1.46162,0.261453,0.0888906,0.17256208509206772,0.227629,1.24647,0.277374,0.708054,,,4.31641,2.15268,1.59787,132.39999389648438,,,,,,,659.6000000000001,4.096894409937889,619,3.8447204968944098,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Sean Manaea","NYM",10.1459,9.0418,11.0512,4.22267,25.555,25.237,0,0,,146.829,621.26,130.573,73.75,68.89,21.1016,53.4416,0.372593,5.9935,150.602,9.23125,3.27575,2.81806,1.29344,0.242413,0.0860213,0.1563919261097908,0.232409,1.25326,0.280608,0.713815,,,4.19777,2.14748,1.72136,204.17999267578125,,,,,,,613.9,4.1761904761904765,587,3.993197278911565,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Taj Bradley","TBR",9.52907,10.1736,11.7805,4.25998,28.568,28.568,0,0,,160.374,674.149,144.957,81.09,75.91,25.9371,51.8311,0.358689,5.82857,166.847,9.36327,2.9087,3.21906,1.45556,0.247493,0.0768837,0.17060931026935577,0.235133,1.22706,0.280902,0.720967,,,4.26683,2.12558,1.83959,195.77999877929688,,,,,,,647.2,4.045,622,3.8875,,,,,,,,,,,,,,,,,,,"Taj Bradley","22543",671737
"Clarke Schmidt","NYY",7.8661,8.33661,5.29543,4.03685,31.348,22.576,0,0.6594,,130,548.102,118.744,62.66,58.31,16.4218,41.0362,0.886797,7.23749,128.113,8.86937,2.84097,3.12196,1.1369,0.233739,0.0748695,0.1588699072599411,0.23757,1.22908,0.287995,0.709998,,,3.9517,2.11025,1.70033,229.49000549316406,,,,,,,571.8000000000001,4.398461538461539,558,4.292307692307692,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Roki Sasaki","LAD",9.12782,6.72138,9.96041,4.14971,22.676,22.676,0,0,,131.214,555.038,121.683,65.02,60.5,17.6864,42.6754,0.291684,6.45357,133.228,9.13813,2.92711,3.12189,1.21312,0.240034,0.0768872,0.16314637660980225,0.240524,1.2526,0.292953,0.711607,,,4.01132,2.07532,1.64164,97.0199966430664,,,,,,,549.8000000000002,4.196946564885498,540,4.122137404580153,,,,,,,,,,,,,,,,,,,"Roki Sasaki","sa3025686",808963
"Chris Bassitt","TOR",10.248,10.6009,13.8166,4.44987,29.492,29.492,0,0,,174.504,747.474,164.932,92.18,86.28,24.2123,62.2075,0.719922,10.177,155.524,8.02112,3.20834,2.50009,1.24874,0.208066,0.0832236,0.12484264373779297,0.244312,1.30163,0.28408,0.698396,,,4.43215,2.05518,1.66714,340.510009765625,,,,,,,666.8,3.810285714285714,659,3.7657142857142856,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Jesús Luzardo","PHI",8.677,9.22548,7.74347,4.25658,31.056,24.386,0,0.5848,,143.143,607.081,134.391,73.27,67.7,20.3293,47.1738,0.904327,5.36961,142.29,8.94637,2.96602,3.01629,1.27819,0.234384,0.077706,0.15667784959077835,0.242348,1.26842,0.291034,0.70733,,,4.12588,2.03339,1.50317,250.85000610351562,,,,,,,595.8000000000001,4.166433566433567,587,4.104895104895105,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Kumar Rocker","TEX",7.01341,7.04915,3.57822,3.68772,26.761,20.584,0,0.6283,,106.578,440.059,90.0668,46.71,43.67,12.7464,32.9169,0.599276,4.59068,113.205,9.55966,2.77967,3.43913,1.07637,0.25725,0.074801,0.18244953453540802,0.22374,1.15393,0.279539,0.725457,,,3.65264,2.01401,1.9229,280.0899963378906,,,,,,,513.9000000000001,4.802803738317758,482,4.5046728971962615,,,,,,,,,,,,,,,,,,,"Kumar Rocker","31843",677958
"Drew Rasmussen","TBR",5.05372,6.53632,0.304985,3.60702,33.085,16.631,0,0.6853,,105.195,431.944,92.7096,45.09,42.16,11.262,27.1269,1.21649,3.81753,99.3094,8.49645,2.32086,3.66091,0.963524,0.229913,0.062802,0.16711075603961945,0.231197,1.13919,0.28044,0.718235,,,3.55262,2.01059,1.89467,239.77999877929688,,,,,,,508.90000000000003,4.846666666666667,491,4.6761904761904765,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"David Festa","MIN",4.99396,7.38647,0.794921,4.00937,33.437,17.617,0,0.6178,,108.264,458.731,95.8871,51.66,48.23,12.4218,40.1666,1.31205,4.78095,120.203,9.99248,3.33905,2.99261,1.03263,0.262033,0.0875602,0.17447323352098465,0.231733,1.25668,0.296862,0.711204,,,3.683,1.98812,1.36363,306.9599914550781,,,,,,,511,4.731481481481482,493,4.564814814814815,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Eduardo Rodriguez","ARI",8.54044,8.94497,8.2474,4.34269,26.757,23.501,0,0.6241,,132.844,567.666,129.52,68.87,64.1,16.9763,44.9601,0.643319,4.1008,121.249,8.21442,3.04599,2.6968,1.15012,0.213591,0.0792016,0.13438960164785385,0.249747,1.31342,0.295872,0.700736,,,4.11027,1.95577,1.32658,407.75,,,,,,,536.1,4.030827067669173,543,4.082706766917293,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Mitchell Parker","WSN",7.91116,11.3054,8.21397,4.48878,30.194,25.965,0,0.6126,,142.796,614.219,142.925,76.59,71.22,19.1373,48.1122,0.690444,4.17481,123.836,7.80499,3.03237,2.57389,1.20617,0.201615,0.0783307,0.12328415364027023,0.254346,1.33783,0.295466,0.696808,,,4.27277,1.89598,1.13506,496.510009765625,,,,,,,548.7,3.8370629370629374,564,3.944055944055944,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Spencer Arrighetti","HOU",8.41871,9.60698,10.3438,4.53018,26.591,26.591,0,0,,144.65,620.793,131.368,77.71,72.81,21.0034,57.6468,0.316215,7.23035,152.768,9.50511,3.58673,2.65007,1.30682,0.246086,0.09286,0.15322573482990265,0.23631,1.30671,0.288804,0.697355,,,4.28739,1.89415,1.20317,203.75,,,,,,,585.1,4.035172413793104,563,3.882758620689655,,,,,,,,,,,,,,,,,,,"Spencer Arrighetti","29921",681293
"Nick Lodolo","CIN",7.85467,8.76344,10.1898,4.4299,24.021,24.021,0,0,,135.958,583.894,131.431,71.92,66.92,19.0662,44.4577,0.412953,10.6284,141.581,9.3722,2.94296,3.18462,1.26213,0.242477,0.07614,0.1663367748260498,0.248543,1.2937,0.305207,0.696861,,,4.12235,1.86706,1.24476,242,,,,,,,551.1,4.052205882352942,552,4.0588235294117645,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"David Peterson","NYM",9.02493,8.86928,8.87567,4.2922,27.172,24.263,0,0.6719,,138.076,595.613,133.738,70.72,65.85,15.4987,54.1044,0.564862,6.62886,125.516,8.18129,3.5266,2.31988,1.01023,0.210733,0.0908381,0.11989520490169525,0.250034,1.36043,0.300202,0.704944,,,4.12719,1.85255,1.43687,363.69000244140625,,,,,,,561.3000000000001,4.067391304347827,568,4.115942028985507,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Jameson Taillon","CHC",9.75779,10.1373,13.0674,4.50022,28.26,28.26,0,0,,166.012,699.481,164.168,88.86,83.01,25.2941,42.1835,0.326889,5.62368,122.223,6.62608,2.28689,2.89742,1.37127,0.174734,0.0603068,0.11442717164754868,0.251917,1.24299,0.275458,0.687327,,,4.53866,1.84023,1.40821,352.1600036621094,,,,,,,594.5000000000001,3.58132530120482,605,3.644578313253012,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Miles Mikolas","STL",8.79281,11.4014,13.341,4.79981,28.798,28.798,0,0,,168.138,717.815,182.333,95.93,89.67,24.9646,35.6668,0.346544,6.69756,110.564,5.9182,1.90915,3.09991,1.33629,0.154028,0.049688,0.1043403297662735,0.269943,1.29655,0.291465,0.666868,,,4.53741,1.81593,0.843703,602.4500122070312,,,,,,,555.5,3.306547619047619,608,3.619047619047619,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"Andre Pallante","STL",7.53558,9.48937,5.79816,4.19097,33.728,22.888,0,0.6474,,139.5,599.317,138,69.36,64.96,10.5739,53.3362,0.952107,6.15365,97.5147,6.29127,3.44105,1.8283,0.682189,0.16271,0.0889951,0.07371482998132706,0.255637,1.37158,0.295146,0.690955,,,4.03316,1.79489,1.68031,505.69000244140625,,,,,,,564.9000000000001,4.035000000000001,580,4.142857142857143,,,,,,,,,,,,,,,,,,,"Andre Pallante","26108",669467
"Brady Singer","CIN",9.52248,10.8938,13.6017,4.66982,28.982,28.982,0,0,,170.756,734.522,175.385,94.86,88.6,25.6073,53.334,0.373383,8.56801,154.15,8.12477,2.81106,2.89029,1.34968,0.209865,0.0726105,0.13725458085536957,0.260749,1.33945,0.303894,0.694042,,,4.39806,1.79282,1.12312,340.75,,,,,,,612.6000000000001,3.582456140350878,639,3.736842105263158,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Yu Darvish","SDP",7.81346,8.22389,10.2237,4.40028,22.921,22.921,0,0,,132.762,560.084,119.989,69.22,64.91,20.5524,43.7681,0.319357,6.29024,130.232,8.82851,2.96706,2.97551,1.39325,0.232523,0.0781457,0.154377281665802,0.235262,1.23347,0.276798,0.70036,,,4.34823,1.76321,1.35952,231.5500030517578,,,,,,,523.9000000000001,3.939097744360903,502,3.774436090225564,,,,,,,,,,,,,,,,,,,"Yu Darvish","13074",506433
"DJ Herz","WSN",6.31482,10.0376,2.78099,4.06791,35.094,23.32,0,0.6126,,126.109,539.597,105.319,61.18,57,15.4209,58.8638,1.24082,5.99819,136.91,9.77084,4.20092,2.32588,1.10054,0.253727,0.109088,0.144638329744339,0.221848,1.30191,0.278838,0.722353,,,4.12785,1.72776,1.61724,323.1600036621094,,,,,,,557.9000000000001,4.427777777777779,518,4.111111111111111,,,,,,,,,,,,,,,,,,,"DJ Herz","26389",687792
"José Berríos","TOR",10.4502,11.2349,15.4566,4.67982,30.167,30.167,0,0,,185.315,794.134,188.074,103.26,96.36,29.0482,54.8028,0.79551,9.60971,153.214,7.44101,2.66155,2.79574,1.41075,0.192933,0.0690096,0.12392320483922958,0.257734,1.31062,0.29048,0.690457,,,4.59343,1.72606,1.1948,244.39999389648438,,,,,,,634.5,3.4297297297297296,659,3.562162162162162,,,,,,,,,,,,,,,,,,,"Jose Berrios","14168",621244
"Matthew Boyd","CHC",6.64463,6.6323,5.02193,3.90561,21.917,18.391,0,0.6254,,99.5722,416.408,86.7976,46.44,43.21,13.3366,32.7768,0.473768,4.44365,104.36,9.43273,2.96259,3.18395,1.20545,0.250619,0.0787132,0.17190571129322052,0.228904,1.20088,0.280931,0.724798,,,3.93293,1.71162,1.58881,311.25,,,,,,,454.90000000000003,4.549,432,4.32,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Luis Gil","NYY",8.49421,9.05974,6.80117,4.25897,29.629,24.247,0,0.6594,,133.342,573.047,111.498,67.2,63.1,18.1242,64.0466,0.694527,6.38619,144.51,9.75378,4.32286,2.25632,1.22331,0.252178,0.111765,0.14041303843259811,0.221837,1.3165,0.274646,0.721477,,,4.35061,1.71048,1.49966,223.27000427246094,,,,,,,558.2,4.196992481203008,515,3.8721804511278197,,,,,,,,,,,,,,,,,,,"Luis Gil","21052",661563
"Kutter Crawford","BOS",7.29771,7.61519,5.24236,4.28209,39.595,19.058,0,0.6427,,132.349,555.572,120.303,67.72,62.97,21.3449,38.7322,1.14783,5.625,127.048,8.63955,2.63387,3.28018,1.4515,0.22868,0.0697159,0.15896444767713547,0.235328,1.20164,0.272747,0.707036,,,4.34864,1.70249,1.15802,348.3599853515625,,,,,,,529.5000000000002,4.0113636363636385,510,3.8636363636363638,,,,,,,,,,,,,,,,,,,"Kutter Crawford","20531",676710
"José Soriano","LAA",8.73289,8.49838,10.0018,4.08015,25.119,25.119,0,0,,139.539,598.887,128.779,67.58,63.26,14.7969,57.7839,0.490049,7.91636,123.634,7.97416,3.72695,2.13959,0.954371,0.20644,0.0964855,0.10995417088270187,0.241526,1.33699,0.28874,0.717424,,,4.18549,1.69578,1.90633,327.6700134277344,,,,,,,566.1,4.043571428571429,555,3.9642857142857144,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Justin Verlander","SFG",7.17322,7.55903,9.47584,4.37002,20.985,20.985,0,0,,122.313,517.204,112.998,63.57,59.39,17.7351,39.1001,0.296217,4.67039,102.058,7.50962,2.87706,2.61017,1.30498,0.197327,0.0755991,0.12172776460647583,0.238678,1.24352,0.269379,0.695599,,,4.45621,1.67989,1.17582,358.20001220703125,,,,,,,459.6000000000002,3.7672131147541,448,3.6721311475409837,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Ryan Weathers","MIA",7.42628,11.32,8.07269,4.50758,28.107,25.31,0,0.5942,,138.367,598.521,138.177,74.42,69.3,19.259,50.2462,0.757878,5.99872,126.878,8.25269,3.26824,2.52512,1.25269,0.211986,0.0839507,0.12803492695093155,0.25481,1.36177,0.300193,0.706074,,,4.36146,1.6718,1.13533,355.07000732421875,,,,,,,518.7,3.7586956521739134,533,3.86231884057971,,,,,,,,,,,,,,,,,,,"Ryan Weathers","23796",677960
"Kyle Harrison","SFG",7.77868,9.11973,9.54579,4.51003,25.002,25.002,0,0,,135.019,579.909,128.796,72.89,67.66,18.9278,49.2693,0.325099,6.57203,127.053,8.46901,3.28416,2.57875,1.26167,0.219091,0.0849603,0.1341307833790779,0.245761,1.31881,0.290588,0.693921,,,4.34764,1.66095,1.08248,368.92999267578125,,,,,,,515.9,3.8214814814814813,514,3.8074074074074074,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
"Merrill Kelly","ARI",8.9475,9.22684,12.35,4.61991,25.622,25.622,0,0,,153.042,655.034,147.896,83.83,78.56,22.3432,53.848,0.400078,4.94187,135.197,7.9506,3.16666,2.51072,1.31394,0.206397,0.0822065,0.12419096380472183,0.248046,1.31822,0.28619,0.691725,,,4.45002,1.65856,1.10294,304.0400085449219,,,,,,,569.8,3.7241830065359474,572,3.738562091503268,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"Cody Bradford","TEX",4.80537,5.40493,0.913577,3.85776,41.161,13.535,0,0.6283,,103.91,427.866,92.9041,47.77,44.54,14.1291,24.3918,1.58206,3.32048,95.9659,8.31194,2.11266,3.93434,1.22377,0.224289,0.0570081,0.16728134080767632,0.232171,1.12882,0.271583,0.712975,,,3.88713,1.62985,1.3883,323.95001220703125,,,,,,,470.6000000000001,4.525,453,4.355769230769231,,,,,,,,,,,,,,,,,,,"Cody Bradford","27597",674003
"Jordan Hicks","SFG",6.70971,8.49439,2.80868,4.16467,34.567,21.172,0,0.6315,,124.13,535.096,118.183,61.63,57.44,11.4449,49.4266,1.07018,7.24736,105.161,7.62465,3.58365,2.12762,0.829807,0.196527,0.0923695,0.10415749251842499,0.247026,1.35027,0.295005,0.699134,,,4.04043,1.61701,1.35924,439.1600036621094,,,,,,,521.5,4.205645161290323,523,4.217741935483871,,,,,,,,,,,,,,,,,,,"Jordan Hicks","19618",663855
"Shane Bieber","CLE",4.57951,4.79387,3.74403,3.75578,17.775,12.545,0,0.6727,,78.5031,323.491,72.074,35.28,32.76,9.12771,18.8658,0.462701,2.53568,76.1045,8.72501,2.16287,4.034,1.04645,0.23526,0.0583192,0.1769404076039791,0.238584,1.15842,0.290265,0.712117,,,3.55698,1.5939,1.3748,438.0199890136719,,,,,,,376.7,4.7683544303797465,368,4.658227848101266,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Aaron Civale","MIL",8.54193,9.91317,10.7402,4.49982,27.085,27.085,0,0.5961,,148.646,629.805,141.309,79.48,74.32,23.8511,45.3004,0.342038,6.48315,129.647,7.84971,2.74278,2.86195,1.4441,0.205853,0.0719275,0.13392572104930878,0.24447,1.2554,0.276682,0.699197,,,4.55313,1.59179,1.35174,367.510009765625,,,,,,,551.8000000000001,3.7033557046979872,544,3.651006711409396,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"Cade Smith","CLE",2.50902,1.58469,0,2.93006,63.398,0,2,14.2221,,79.2475,323.549,57.5033,27.68,25.8,5.91753,28.5081,1.77765,4.37613,102.939,11.6906,3.23762,3.61086,0.672043,0.318155,0.0881106,0.2300444394350052,0.197834,1.08535,0.283737,0.750467,,,2.78417,1.5831,1.37243,367.79998779296875,,,,,,,533,6.746835443037975,490,6.2025316455696204,,,,,,,,,,,,,,,,,,,"Cade Smith","27867",671922
"Jeffrey Springs","ATH",7.71696,10.2633,7.22341,4.54121,28.481,24.663,0,0.6536,,131.476,557.207,128.691,71.22,66.34,21.827,37.9117,0.571592,3.80794,123.687,8.46681,2.59519,3.2625,1.49413,0.221976,0.0680388,0.1539377197623253,0.249648,1.26717,0.288841,0.701111,,,4.39511,1.57219,1.0019,264.95001220703125,,,,,,,489.4000000000001,3.7358778625954208,495,3.7786259541984735,,,,,,,,,,,,,,,,,,,"Jeffrey Springs","17677",605488
"Tobias Myers","MIL",7.75718,9.20539,9.70374,4.5403,25.021,25.021,0,0.5961,,135.903,575.086,132.664,73.49,68.56,22.3511,38.0082,0.316089,5.03684,119.447,7.91021,2.51704,3.14266,1.48017,0.207703,0.0660913,0.1416115239262581,0.249349,1.25584,0.282677,0.697242,,,4.49688,1.5679,1.14443,319.3599853515625,,,,,,,503.00000000000006,3.6985294117647065,507,3.7279411764705883,,,,,,,,,,,,,,,,,,,"Tobias Myers","22191",668964
"Zack Littell","TBR",7.86782,9.58925,6.62941,4.49369,30.97,23.495,0,0.6853,,135.51,568.867,135.937,72.29,67.66,22.4253,29.0366,0.71118,4.80992,110.716,7.35331,1.92849,3.81299,1.4894,0.194626,0.0510429,0.14358296990394592,0.254078,1.21743,0.282453,0.693854,,,4.43307,1.55831,1.1547,399.1099853515625,,,,,,,506.20000000000005,3.7220588235294123,518,3.8088235294117645,,,,,,,,,,,,,,,,,,,"Zack Littell","15823",641793
"Max Scherzer","TOR",6.74202,7.0624,6.58146,4.22479,20.824,18.493,0,0.6566,,104.682,436.011,90.6217,52.46,49.14,17.84,31.9534,0.408813,4.52031,111.266,9.56605,2.74718,3.48213,1.53379,0.255191,0.0732857,0.1819048672914505,0.226816,1.17093,0.269132,0.718398,,,4.30143,1.54743,1.29219,296.6400146484375,,,,,,,434,4.133333333333334,406,3.8666666666666667,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Shane Baz","TBR",8.27056,9.71705,7.17106,4.38412,30.798,24.134,0,0.6853,,138.404,587.635,126.753,72.04,67.42,20.5067,47.8523,0.814845,6.82154,126.683,8.23779,3.1117,2.64736,1.33349,0.21558,0.0814321,0.1341482698917389,0.237827,1.26156,0.275412,0.703003,,,4.4471,1.53778,1.29254,190.63999938964844,,,,,,,525.7,3.8094202898550726,510,3.6956521739130435,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Casey Mize","DET",7.07442,8.83386,8.47005,4.37983,23.753,23.753,0,0,,125.183,530.576,124.487,65.73,60.92,16.1954,33.611,0.269865,6.62253,92.5957,6.65715,2.41646,2.75492,1.16436,0.174519,0.0633483,0.11117115616798401,0.253879,1.26294,0.283821,0.682064,,,4.33316,1.5156,1.16129,452.3500061035156,,,,,,,468.80000000000007,3.7504000000000004,480,3.84,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Emmanuel Clase","CLE",2.60804,1.53965,0,2.69007,64.504,0,37,1.5368,,80.63,319.291,67.0963,25.84,24.1,4.04853,14.1392,1.67501,2.88495,68.9719,7.69871,1.57823,4.87806,0.451901,0.216016,0.0442832,0.17173292115330696,0.221977,1.00751,0.275022,0.733059,,,2.74182,1.51347,1.69554,35.150001525878906,,,,,,,656,8.098765432098766,633,7.814814814814815,,,,,,,,,,,,,,,,,,,"Emmanuel Clase","21032",661403
"Simeon Woods Richardson","MIN",7.57222,9.93361,7.25723,4.68033,25,24.029,0,0,,121.78,524.338,120.416,67.49,63.33,16.2844,43.0251,0.362496,3.99266,100.686,7.44105,3.17972,2.34016,1.20348,0.192024,0.0820561,0.109968401491642,0.252275,1.3421,0.288973,0.682232,,,4.40953,1.48517,0.864704,515.0399780273438,,,,,,,455.0000000000002,3.7295081967213135,463,3.7950819672131146,,,,,,,,,,,,,,,,,,,"Simeon Woods Richardson","24494",680573
"Dean Kremer","BAL",8.88931,8.92234,10.861,4.55003,25.929,25.929,0,0,,145.522,622.228,142,78.72,73.57,22.628,48.33,0.351841,5.41148,122.069,7.54954,2.98903,2.52575,1.39946,0.196181,0.0776725,0.11850866675376892,0.249787,1.30791,0.281679,0.703495,,,4.61814,1.46021,1.16605,432.30999755859375,,,,,,,513.3000000000002,3.5157534246575355,516,3.5342465753424657,,,,,,,,,,,,,,,,,,,"Dean Kremer","19350",665152
"Andrew Heaney","PIT",6.50107,10.0524,5.77491,4.75567,30.407,23.418,0,0.6021,,127.837,554.498,128.941,72.67,67.55,18.8664,43.5127,0.856923,6.87356,119.298,8.39884,3.06339,2.74168,1.32823,0.215146,0.0784722,0.13667356222867966,0.255778,1.34901,0.300793,0.683259,,,4.40107,1.44569,0.574811,453.30999755859375,,,,,,,467.1,3.64921875,482,3.765625,,,,,,,,,,,,,,,,,,,"Andrew Heaney","15423",571760
